warehouse_id,month,category,stock_units,reorder_point,stockout_flag
WH-09,2024-07-01,Electronics,4980,1139,False
WH-09,2024-07-01,Apparel,1946,453,False
WH-09,2024-07-01,Home Goods,2867,638,False
WH-09,2024-07-01,Industrial Parts,3383,786,False
WH-09,2024-07-01,Perishables,2301,564,False
WH-10,2024-07-01,Electronics,4510,1091,False
WH-10,2024-07-01,Apparel,3867,893,False
WH-10,2024-07-01,Home Goods,1588,378,False
WH-10,2024-07-01,Industrial Parts,1135,305,False
WH-10,2024-07-01,Perishables,5193,1195,False
WH-11,2024-07-01,Electronics,3685,848,False
WH-11,2024-07-01,Apparel,4639,1089,False
WH-11,2024-07-01,Home Goods,4457,972,False
WH-11,2024-07-01,Industrial Parts,4635,1149,False
WH-11,2024-07-01,Perishables,4802,1107,False
WH-12,2024-07-01,Electronics,4937,1177,False
WH-12,2024-07-01,Apparel,1008,263,False
WH-12,2024-07-01,Home Goods,997,225,False
WH-12,2024-07-01,Industrial Parts,4252,982,False
WH-12,2024-07-01,Perishables,4401,1001,False
WH-01,2024-08-01,Electronics,4973,1170,False
WH-01,2024-08-01,Apparel,2379,560,False
WH-01,2024-08-01,Home Goods,3406,763,False
WH-01,2024-08-01,Industrial Parts,4279,962,False
WH-01,2024-08-01,Perishables,4489,995,False
WH-02,2024-08-01,Electronics,2271,523,False
WH-02,2024-08-01,Apparel,5366,1166,False
WH-02,2024-08-01,Home Goods,3877,830,False
WH-02,2024-08-01,Industrial Parts,3171,694,False
WH-02,2024-08-01,Perishables,1381,333,False
WH-03,2024-08-01,Electronics,2852,705,False
WH-03,2024-08-01,Apparel,4989,1067,False
WH-03,2024-08-01,Home Goods,3738,852,False
WH-03,2024-08-01,Industrial Parts,1359,343,False
WH-03,2024-08-01,Perishables,2685,633,False
WH-04,2024-08-01,Electronics,2646,629,False
WH-04,2024-08-01,Apparel,4771,1033,False
WH-04,2024-08-01,Home Goods,713,139,False
WH-04,2024-08-01,Industrial Parts,1855,391,False
WH-04,2024-08-01,Perishables,3317,785,False
WH-05,2024-08-01,Electronics,1885,372,False
WH-05,2024-08-01,Apparel,969,183,False
WH-05,2024-08-01,Home Goods,595,168,False
WH-05,2024-08-01,Industrial Parts,3436,778,False
WH-05,2024-08-01,Perishables,3047,699,False
WH-06,2024-08-01,Electronics,1636,353,False
WH-06,2024-08-01,Apparel,3834,812,False
WH-06,2024-08-01,Home Goods,528,151,False
WH-06,2024-08-01,Industrial Parts,3279,759,False
WH-06,2024-08-01,Perishables,2469,547,False
WH-07,2024-08-01,Electronics,2426,565,False
WH-07,2024-08-01,Apparel,4478,1023,False
WH-07,2024-08-01,Home Goods,2611,600,False
WH-07,2024-08-01,Industrial Parts,2967,652,False
WH-07,2024-08-01,Perishables,3789,877,False
WH-08,2024-08-01,Electronics,1186,342,False
WH-08,2024-08-01,Apparel,4788,1063,False
WH-08,2024-08-01,Home Goods,4552,981,False
WH-08,2024-08-01,Industrial Parts,1456,363,False
WH-08,2024-08-01,Perishables,4648,1032,False
WH-09,2024-08-01,Electronics,4857,1027,False
WH-09,2024-08-01,Apparel,1646,359,False
WH-09,2024-08-01,Home Goods,5288,1237,False
WH-09,2024-08-01,Industrial Parts,2321,460,False
WH-09,2024-08-01,Perishables,4051,855,False
WH-10,2024-08-01,Electronics,3356,755,False
WH-10,2024-08-01,Apparel,636,141,False
WH-10,2024-08-01,Home Goods,3739,878,False
WH-10,2024-08-01,Industrial Parts,3115,727,False
WH-10,2024-08-01,Perishables,3232,787,False
WH-11,2024-08-01,Electronics,1840,379,False
WH-11,2024-08-01,Apparel,5384,1214,False
WH-11,2024-08-01,Home Goods,5322,1158,False
WH-11,2024-08-01,Industrial Parts,2963,695,False
WH-11,2024-08-01,Perishables,4416,1001,False
WH-12,2024-08-01,Electronics,2910,669,False
WH-12,2024-08-01,Apparel,5132,1159,False
WH-12,2024-08-01,Home Goods,4889,1075,False
WH-12,2024-08-01,Industrial Parts,832,207,False
WH-12,2024-08-01,Perishables,3208,797,False
WH-01,2024-09-01,Electronics,3528,868,False
WH-01,2024-09-01,Apparel,3481,860,False
WH-01,2024-09-01,Home Goods,4827,1205,False
WH-01,2024-09-01,Industrial Parts,1392,360,False
WH-01,2024-09-01,Perishables,2261,502,False
WH-02,2024-09-01,Electronics,887,300,False
WH-02,2024-09-01,Apparel,1116,258,False
WH-02,2024-09-01,Home Goods,4666,1151,False
WH-02,2024-09-01,Industrial Parts,879,232,False
WH-02,2024-09-01,Perishables,1626,477,False
WH-03,2024-09-01,Electronics,1076,216,False
WH-03,2024-09-01,Apparel,4761,1162,False
WH-03,2024-09-01,Home Goods,4532,1115,False
WH-03,2024-09-01,Industrial Parts,652,209,False
WH-03,2024-09-01,Perishables,1793,502,False
WH-04,2024-09-01,Electronics,3658,817,False
WH-04,2024-09-01,Apparel,3020,743,False
WH-04,2024-09-01,Home Goods,758,184,False
WH-04,2024-09-01,Industrial Parts,1716,425,False
WH-04,2024-09-01,Perishables,3213,798,False
WH-05,2024-09-01,Electronics,3015,715,False
WH-05,2024-09-01,Apparel,890,209,False
WH-05,2024-09-01,Home Goods,1604,465,False
WH-05,2024-09-01,Industrial Parts,2365,652,False
WH-05,2024-09-01,Perishables,4146,950,False
WH-06,2024-09-01,Electronics,3628,916,False
WH-06,2024-09-01,Apparel,3334,784,False
WH-06,2024-09-01,Home Goods,3784,965,False
WH-06,2024-09-01,Industrial Parts,3855,938,False
WH-06,2024-09-01,Perishables,1152,311,False
WH-07,2024-09-01,Electronics,3941,1000,False
WH-07,2024-09-01,Apparel,4875,1238,False
WH-07,2024-09-01,Home Goods,2682,697,False
WH-07,2024-09-01,Industrial Parts,1222,271,False
WH-07,2024-09-01,Perishables,4303,1053,False
WH-08,2024-09-01,Electronics,4301,1039,False
WH-08,2024-09-01,Apparel,1500,352,False
WH-08,2024-09-01,Home Goods,4256,1004,False
WH-08,2024-09-01,Industrial Parts,3100,735,False
WH-08,2024-09-01,Perishables,2653,657,False
WH-09,2024-09-01,Electronics,1220,332,False
WH-09,2024-09-01,Apparel,2820,756,False
WH-09,2024-09-01,Home Goods,4716,1209,False
WH-09,2024-09-01,Industrial Parts,2180,533,False
WH-09,2024-09-01,Perishables,4603,1181,False
WH-10,2024-09-01,Electronics,4531,1136,False
WH-10,2024-09-01,Apparel,1284,338,False
WH-10,2024-09-01,Home Goods,2858,700,False
WH-10,2024-09-01,Industrial Parts,3816,922,False
WH-10,2024-09-01,Perishables,1450,423,False
WH-11,2024-09-01,Electronics,4654,1173,False
WH-11,2024-09-01,Apparel,4955,1246,False
WH-11,2024-09-01,Home Goods,3569,891,False
WH-11,2024-09-01,Industrial Parts,3653,918,False
WH-11,2024-09-01,Perishables,1230,292,False
WH-12,2024-09-01,Electronics,645,142,False
WH-12,2024-09-01,Apparel,935,239,False
WH-12,2024-09-01,Home Goods,483,170,False
WH-12,2024-09-01,Industrial Parts,730,206,False
WH-12,2024-09-01,Perishables,1531,365,False
WH-01,2024-10-01,Electronics,1490,428,False
WH-01,2024-10-01,Apparel,4353,1104,False
WH-01,2024-10-01,Home Goods,3339,872,False
WH-01,2024-10-01,Industrial Parts,4082,1125,False
WH-01,2024-10-01,Perishables,1906,582,False
WH-02,2024-10-01,Electronics,1533,450,False
WH-02,2024-10-01,Apparel,2477,632,False
WH-02,2024-10-01,Home Goods,1541,487,False
WH-02,2024-10-01,Industrial Parts,703,224,False
WH-02,2024-10-01,Perishables,1153,307,False
WH-03,2024-10-01,Electronics,3073,781,False
WH-03,2024-10-01,Apparel,703,157,False
WH-03,2024-10-01,Home Goods,2317,627,False
WH-03,2024-10-01,Industrial Parts,2527,621,False
WH-03,2024-10-01,Perishables,589,165,False
WH-04,2024-10-01,Electronics,2786,742,False
WH-04,2024-10-01,Apparel,3363,955,False
WH-04,2024-10-01,Home Goods,4573,1240,False
WH-04,2024-10-01,Industrial Parts,3647,1055,False
WH-04,2024-10-01,Perishables,2994,851,False
WH-05,2024-10-01,Electronics,2729,717,False
WH-05,2024-10-01,Apparel,697,250,False
WH-05,2024-10-01,Home Goods,4349,1152,False
WH-05,2024-10-01,Industrial Parts,3955,1090,False
WH-05,2024-10-01,Perishables,4374,1156,False
WH-06,2024-10-01,Electronics,1424,386,False
WH-06,2024-10-01,Apparel,1102,263,False
WH-06,2024-10-01,Home Goods,4354,1201,False
WH-06,2024-10-01,Industrial Parts,3115,880,False
WH-06,2024-10-01,Perishables,4176,1182,False
WH-07,2024-10-01,Electronics,3730,1037,False
WH-07,2024-10-01,Apparel,4202,1090,False
WH-07,2024-10-01,Home Goods,3761,1049,False
WH-07,2024-10-01,Industrial Parts,921,259,False
WH-07,2024-10-01,Perishables,2131,607,False
WH-08,2024-10-01,Electronics,2494,676,False
WH-08,2024-10-01,Apparel,1584,433,False
WH-08,2024-10-01,Home Goods,3961,1105,False
WH-08,2024-10-01,Industrial Parts,4607,1202,False
WH-08,2024-10-01,Perishables,1420,407,False
WH-09,2024-10-01,Electronics,4173,1132,False
WH-09,2024-10-01,Apparel,3188,880,False
WH-09,2024-10-01,Home Goods,3518,875,False
WH-09,2024-10-01,Industrial Parts,2006,477,False
WH-09,2024-10-01,Perishables,3393,893,False
WH-10,2024-10-01,Electronics,3828,1016,False
WH-10,2024-10-01,Apparel,1822,509,False
WH-10,2024-10-01,Home Goods,1911,562,False
WH-10,2024-10-01,Industrial Parts,991,280,False
WH-10,2024-10-01,Perishables,1258,345,False
WH-11,2024-10-01,Electronics,4538,1232,False
WH-11,2024-10-01,Apparel,1849,504,False
WH-11,2024-10-01,Home Goods,1112,277,False
WH-11,2024-10-01,Industrial Parts,1540,347,False
WH-11,2024-10-01,Perishables,1929,581,False
WH-12,2024-10-01,Electronics,625,136,False
WH-12,2024-10-01,Apparel,3212,909,False
WH-12,2024-10-01,Home Goods,2757,777,False
WH-12,2024-10-01,Industrial Parts,919,164,False
WH-12,2024-10-01,Perishables,3201,921,False
WH-01,2024-11-01,Electronics,2394,826,False
WH-01,2024-11-01,Apparel,1408,469,False
WH-01,2024-11-01,Home Goods,2649,891,False
WH-01,2024-11-01,Industrial Parts,3040,1011,False
WH-01,2024-11-01,Perishables,536,138,False
WH-02,2024-11-01,Electronics,938,358,False
WH-02,2024-11-01,Apparel,1656,638,False
WH-02,2024-11-01,Home Goods,1851,699,False
WH-02,2024-11-01,Industrial Parts,1415,499,False
WH-02,2024-11-01,Perishables,3191,1061,False
WH-03,2024-11-01,Electronics,1982,695,False
WH-03,2024-11-01,Apparel,3246,1106,False
WH-03,2024-11-01,Home Goods,2118,774,False
WH-03,2024-11-01,Industrial Parts,453,335,False
WH-03,2024-11-01,Perishables,3188,1136,False
WH-04,2024-11-01,Electronics,1248,306,False
WH-04,2024-11-01,Apparel,3524,1225,False
WH-04,2024-11-01,Home Goods,2689,976,False
WH-04,2024-11-01,Industrial Parts,576,256,False
WH-04,2024-11-01,Perishables,1435,499,False
WH-05,2024-11-01,Electronics,1053,360,False
WH-05,2024-11-01,Apparel,3397,1140,False
WH-05,2024-11-01,Home Goods,936,312,False
WH-05,2024-11-01,Industrial Parts,2330,701,False
WH-05,2024-11-01,Perishables,3029,998,False
WH-06,2024-11-01,Electronics,1372,529,False
WH-06,2024-11-01,Apparel,805,322,False
WH-06,2024-11-01,Home Goods,2083,705,False
WH-06,2024-11-01,Industrial Parts,2790,860,False
WH-06,2024-11-01,Perishables,1839,638,False
WH-07,2024-11-01,Electronics,581,162,False
WH-07,2024-11-01,Apparel,3489,1134,False
WH-07,2024-11-01,Home Goods,2829,940,False
WH-07,2024-11-01,Industrial Parts,2906,1060,False
WH-07,2024-11-01,Perishables,1395,462,False
WH-08,2024-11-01,Electronics,2899,981,False
WH-08,2024-11-01,Apparel,3155,1022,False
WH-08,2024-11-01,Home Goods,1603,519,False
WH-08,2024-11-01,Industrial Parts,3089,1086,False
WH-08,2024-11-01,Perishables,2844,963,False
WH-09,2024-11-01,Electronics,3772,1221,False
WH-09,2024-11-01,Apparel,2076,722,False
WH-09,2024-11-01,Home Goods,464,204,False
WH-09,2024-11-01,Industrial Parts,1594,477,False
WH-09,2024-11-01,Perishables,3767,1199,False
WH-10,2024-11-01,Electronics,2454,891,False
WH-10,2024-11-01,Apparel,2970,1051,False
WH-10,2024-11-01,Home Goods,1347,467,False
WH-10,2024-11-01,Industrial Parts,1439,579,False
WH-10,2024-11-01,Perishables,2448,857,False
WH-11,2024-11-01,Electronics,1158,435,False
WH-11,2024-11-01,Apparel,796,307,False
WH-11,2024-11-01,Home Goods,1226,410,False
WH-11,2024-11-01,Industrial Parts,550,209,False
WH-11,2024-11-01,Perishables,1021,372,False
WH-12,2024-11-01,Electronics,1920,626,False
WH-12,2024-11-01,Apparel,1824,633,False
WH-12,2024-11-01,Home Goods,2167,654,False
WH-12,2024-11-01,Industrial Parts,3131,1021,False
WH-12,2024-11-01,Perishables,587,201,False
WH-01,2024-12-01,Electronics,2465,958,False
WH-01,2024-12-01,Apparel,1246,427,False
WH-01,2024-12-01,Home Goods,2509,922,False
WH-01,2024-12-01,Industrial Parts,2069,728,False
WH-01,2024-12-01,Perishables,2045,728,False
WH-02,2024-12-01,Electronics,314,140,False
WH-02,2024-12-01,Apparel,3175,1093,False
WH-02,2024-12-01,Home Goods,2330,883,False
WH-02,2024-12-01,Industrial Parts,2081,690,False
WH-02,2024-12-01,Perishables,591,315,False
WH-03,2024-12-01,Electronics,1575,690,False
WH-03,2024-12-01,Apparel,3012,1035,False
WH-03,2024-12-01,Home Goods,3216,1131,False
WH-03,2024-12-01,Industrial Parts,520,194,False
WH-03,2024-12-01,Perishables,1775,630,False
WH-04,2024-12-01,Electronics,2890,1052,False
WH-04,2024-12-01,Apparel,2197,827,False
WH-04,2024-12-01,Home Goods,3111,1081,False
WH-04,2024-12-01,Industrial Parts,1869,683,False
WH-04,2024-12-01,Perishables,1617,600,False
WH-05,2024-12-01,Electronics,2484,959,False
WH-05,2024-12-01,Apparel,1273,412,False
WH-05,2024-12-01,Home Goods,1034,362,False
WH-05,2024-12-01,Industrial Parts,1569,494,False
WH-05,2024-12-01,Perishables,2025,736,False
WH-06,2024-12-01,Electronics,2174,722,False
WH-06,2024-12-01,Apparel,2771,980,False
WH-06,2024-12-01,Home Goods,2673,997,False
WH-06,2024-12-01,Industrial Parts,1567,596,False
WH-06,2024-12-01,Perishables,2010,747,False
WH-07,2024-12-01,Electronics,1847,637,False
WH-07,2024-12-01,Apparel,2683,988,False
WH-07,2024-12-01,Home Goods,280,176,False
WH-07,2024-12-01,Industrial Parts,501,236,False
WH-07,2024-12-01,Perishables,2115,846,False
WH-08,2024-12-01,Electronics,2064,795,False
WH-08,2024-12-01,Apparel,499,159,False
WH-08,2024-12-01,Home Goods,3329,1155,False
WH-08,2024-12-01,Industrial Parts,928,341,False
WH-08,2024-12-01,Perishables,875,275,False
WH-09,2024-12-01,Electronics,1529,496,False
WH-09,2024-12-01,Apparel,2260,805,False
WH-09,2024-12-01,Home Goods,1009,346,False
WH-09,2024-12-01,Industrial Parts,1028,254,False
WH-09,2024-12-01,Perishables,2512,911,False
WH-10,2024-12-01,Electronics,3217,1213,False
WH-10,2024-12-01,Apparel,1375,443,False
WH-10,2024-12-01,Home Goods,2481,938,False
WH-10,2024-12-01,Industrial Parts,1666,607,False
WH-10,2024-12-01,Perishables,2533,878,False
WH-11,2024-12-01,Electronics,2934,1128,False
WH-11,2024-12-01,Apparel,3059,1135,False
WH-11,2024-12-01,Home Goods,756,184,False
WH-11,2024-12-01,Industrial Parts,1744,600,False
WH-11,2024-12-01,Perishables,2829,1123,False
WH-12,2024-12-01,Electronics,3297,1166,False
WH-12,2024-12-01,Apparel,2200,765,False
WH-12,2024-12-01,Home Goods,1114,359,False
WH-12,2024-12-01,Industrial Parts,3000,1125,False
WH-12,2024-12-01,Perishables,3241,1126,False
WH-01,2025-01-01,Electronics,4233,862,False
WH-01,2025-01-01,Apparel,4093,843,False
WH-01,2025-01-01,Home Goods,4763,1025,False
WH-01,2025-01-01,Industrial Parts,1882,426,False
WH-01,2025-01-01,Perishables,3516,708,False
WH-02,2025-01-01,Electronics,3853,832,False
WH-02,2025-01-01,Apparel,3251,734,False
WH-02,2025-01-01,Home Goods,4642,925,False
WH-02,2025-01-01,Industrial Parts,3411,727,False
WH-02,2025-01-01,Perishables,5331,1109,False
WH-03,2025-01-01,Electronics,3613,743,False
WH-03,2025-01-01,Apparel,5563,1244,False
WH-03,2025-01-01,Home Goods,3864,833,False
WH-03,2025-01-01,Industrial Parts,1196,272,False
WH-03,2025-01-01,Perishables,5952,1237,False
WH-04,2025-01-01,Electronics,2531,541,False
WH-04,2025-01-01,Apparel,2660,563,False
WH-04,2025-01-01,Home Goods,3313,665,False
WH-04,2025-01-01,Industrial Parts,3357,670,False
WH-04,2025-01-01,Perishables,5309,1088,False
WH-05,2025-01-01,Electronics,3040,619,False
WH-05,2025-01-01,Apparel,2076,390,False
WH-05,2025-01-01,Home Goods,2891,704,False
WH-05,2025-01-01,Industrial Parts,1459,310,False
WH-05,2025-01-01,Perishables,2368,469,False
WH-06,2025-01-01,Electronics,3465,692,False
WH-06,2025-01-01,Apparel,1408,306,False
WH-06,2025-01-01,Home Goods,4945,1036,False
WH-06,2025-01-01,Industrial Parts,3755,802,False
WH-06,2025-01-01,Perishables,5342,1126,False
WH-07,2025-01-01,Electronics,3654,762,False
WH-07,2025-01-01,Apparel,884,144,False
WH-07,2025-01-01,Home Goods,1933,452,False
WH-07,2025-01-01,Industrial Parts,1373,305,False
WH-07,2025-01-01,Perishables,1900,381,False
WH-08,2025-01-01,Electronics,2447,443,False
WH-08,2025-01-01,Apparel,4758,1021,False
WH-08,2025-01-01,Home Goods,2711,586,False
WH-08,2025-01-01,Industrial Parts,1432,355,False
WH-08,2025-01-01,Perishables,3550,764,False
WH-09,2025-01-01,Electronics,5055,1092,False
WH-09,2025-01-01,Apparel,1200,221,False
WH-09,2025-01-01,Home Goods,3177,662,False
WH-09,2025-01-01,Industrial Parts,918,235,False
WH-09,2025-01-01,Perishables,3086,618,False
WH-10,2025-01-01,Electronics,2385,549,False
WH-10,2025-01-01,Apparel,2705,601,False
WH-10,2025-01-01,Home Goods,2163,434,False
WH-10,2025-01-01,Industrial Parts,2427,590,False
WH-10,2025-01-01,Perishables,4464,926,False
WH-11,2025-01-01,Electronics,3556,737,False
WH-11,2025-01-01,Apparel,1635,307,False
WH-11,2025-01-01,Home Goods,4296,886,False
WH-11,2025-01-01,Industrial Parts,5535,1183,False
WH-11,2025-01-01,Perishables,2976,601,False
WH-12,2025-01-01,Electronics,4445,944,False
WH-12,2025-01-01,Apparel,4333,930,False
WH-12,2025-01-01,Home Goods,997,240,False
WH-12,2025-01-01,Industrial Parts,1820,342,False
WH-12,2025-01-01,Perishables,3733,842,False
WH-01,2025-02-01,Electronics,2389,389,False
WH-01,2025-02-01,Apparel,4677,877,False
WH-01,2025-02-01,Home Goods,1595,329,False
WH-01,2025-02-01,Industrial Parts,2019,355,False
WH-01,2025-02-01,Perishables,5257,984,False
WH-02,2025-02-01,Electronics,6329,1168,False
WH-02,2025-02-01,Apparel,5370,950,False
WH-02,2025-02-01,Home Goods,5522,1037,False
WH-02,2025-02-01,Industrial Parts,1900,340,False
WH-02,2025-02-01,Perishables,3808,748,False
WH-03,2025-02-01,Electronics,2955,591,False
WH-03,2025-02-01,Apparel,4518,806,False
WH-03,2025-02-01,Home Goods,866,193,False
WH-03,2025-02-01,Industrial Parts,6406,1191,False
WH-03,2025-02-01,Perishables,1280,240,False
WH-04,2025-02-01,Electronics,2480,453,False
WH-04,2025-02-01,Apparel,4396,844,False
WH-04,2025-02-01,Home Goods,3361,633,False
WH-04,2025-02-01,Industrial Parts,2412,438,False
WH-04,2025-02-01,Perishables,3898,753,False
WH-05,2025-02-01,Electronics,2413,471,False
WH-05,2025-02-01,Apparel,5665,1101,False
WH-05,2025-02-01,Home Goods,1165,184,False
WH-05,2025-02-01,Industrial Parts,2078,377,False
WH-05,2025-02-01,Perishables,824,163,False
WH-06,2025-02-01,Electronics,3849,777,False
WH-06,2025-02-01,Apparel,4085,769,False
WH-06,2025-02-01,Home Goods,949,178,False
WH-06,2025-02-01,Industrial Parts,3008,594,False
WH-06,2025-02-01,Perishables,938,211,False
WH-07,2025-02-01,Electronics,3501,711,False
WH-07,2025-02-01,Apparel,4404,866,False
WH-07,2025-02-01,Home Goods,2738,554,False
WH-07,2025-02-01,Industrial Parts,6263,1190,False
WH-07,2025-02-01,Perishables,5800,1125,False
WH-08,2025-02-01,Electronics,3537,675,False
WH-08,2025-02-01,Apparel,2513,466,False
WH-08,2025-02-01,Home Goods,3225,586,False
WH-08,2025-02-01,Industrial Parts,4090,776,False
WH-08,2025-02-01,Perishables,1386,228,False
WH-09,2025-02-01,Electronics,3241,612,False
WH-09,2025-02-01,Apparel,2523,446,False
WH-09,2025-02-01,Home Goods,1766,364,False
WH-09,2025-02-01,Industrial Parts,1011,178,False
WH-09,2025-02-01,Perishables,4343,854,False
WH-10,2025-02-01,Electronics,2465,473,False
WH-10,2025-02-01,Apparel,3941,749,False
WH-10,2025-02-01,Home Goods,2831,544,False
WH-10,2025-02-01,Industrial Parts,4611,867,False
WH-10,2025-02-01,Perishables,3612,652,False
WH-11,2025-02-01,Electronics,6606,1160,False
WH-11,2025-02-01,Apparel,4370,760,False
WH-11,2025-02-01,Home Goods,1241,243,False
WH-11,2025-02-01,Industrial Parts,884,155,False
WH-11,2025-02-01,Perishables,1107,239,False
WH-12,2025-02-01,Electronics,908,186,False
WH-12,2025-02-01,Apparel,2859,486,False
WH-12,2025-02-01,Home Goods,800,151,False
WH-12,2025-02-01,Industrial Parts,2464,489,False
WH-12,2025-02-01,Perishables,3610,729,False
WH-01,2025-03-01,Electronics,5290,1150,False
WH-01,2025-03-01,Apparel,3809,872,False
WH-01,2025-03-01,Home Goods,4788,1114,False
WH-01,2025-03-01,Industrial Parts,4913,1097,False
WH-01,2025-03-01,Perishables,3533,826,False
WH-02,2025-03-01,Electronics,2813,622,False
WH-02,2025-03-01,Apparel,1229,244,False
WH-02,2025-03-01,Home Goods,3495,806,False
WH-02,2025-03-01,Industrial Parts,3142,711,False
WH-02,2025-03-01,Perishables,4793,1083,False
WH-03,2025-03-01,Electronics,3281,717,False
WH-03,2025-03-01,Apparel,2345,539,False
WH-03,2025-03-01,Home Goods,4117,899,False
WH-03,2025-03-01,Industrial Parts,978,228,False
WH-03,2025-03-01,Perishables,3839,904,False
WH-04,2025-03-01,Electronics,2657,539,False
WH-04,2025-03-01,Apparel,2507,568,False
WH-04,2025-03-01,Home Goods,5710,1242,False
WH-04,2025-03-01,Industrial Parts,2160,496,False
WH-04,2025-03-01,Perishables,1495,268,False
WH-05,2025-03-01,Electronics,5143,1165,False
WH-05,2025-03-01,Apparel,1806,407,False
WH-05,2025-03-01,Home Goods,1551,419,False
WH-05,2025-03-01,Industrial Parts,3011,717,False
WH-05,2025-03-01,Perishables,1955,461,False
WH-06,2025-03-01,Electronics,3837,909,False
WH-06,2025-03-01,Apparel,867,203,False
WH-06,2025-03-01,Home Goods,2144,475,False
WH-06,2025-03-01,Industrial Parts,5159,1177,False
WH-06,2025-03-01,Perishables,4466,1027,False
WH-07,2025-03-01,Electronics,2928,686,False
WH-07,2025-03-01,Apparel,4156,990,False
WH-07,2025-03-01,Home Goods,1634,359,False
WH-07,2025-03-01,Industrial Parts,4837,1056,False
WH-07,2025-03-01,Perishables,2910,723,False
WH-08,2025-03-01,Electronics,4528,1009,False
WH-08,2025-03-01,Apparel,1692,332,False
WH-08,2025-03-01,Home Goods,4525,959,False
WH-08,2025-03-01,Industrial Parts,633,162,False
WH-08,2025-03-01,Perishables,1189,274,False
WH-09,2025-03-01,Electronics,1837,447,False
WH-09,2025-03-01,Apparel,941,216,False
WH-09,2025-03-01,Home Goods,3504,823,False
WH-09,2025-03-01,Industrial Parts,2463,523,False
WH-09,2025-03-01,Perishables,5652,1216,False
WH-10,2025-03-01,Electronics,4520,1038,False
WH-10,2025-03-01,Apparel,2839,690,False
WH-10,2025-03-01,Home Goods,3298,797,False
WH-10,2025-03-01,Industrial Parts,3007,676,False
WH-10,2025-03-01,Perishables,2966,660,False
WH-11,2025-03-01,Electronics,3868,889,False
WH-11,2025-03-01,Apparel,5292,1206,False
WH-11,2025-03-01,Home Goods,1704,437,False
WH-11,2025-03-01,Industrial Parts,4675,1046,False
WH-11,2025-03-01,Perishables,1361,331,False
WH-12,2025-03-01,Electronics,5006,1170,False
WH-12,2025-03-01,Apparel,979,206,False
WH-12,2025-03-01,Home Goods,1806,363,False
WH-12,2025-03-01,Industrial Parts,3308,717,False
WH-12,2025-03-01,Perishables,3511,778,False
WH-01,2025-04-01,Electronics,2980,700,False
WH-01,2025-04-01,Apparel,3476,799,False
WH-01,2025-04-01,Home Goods,5065,1157,False
WH-01,2025-04-01,Industrial Parts,4980,1193,False
WH-01,2025-04-01,Perishables,4353,1062,False
WH-02,2025-04-01,Electronics,964,256,False
WH-02,2025-04-01,Apparel,1744,416,False
WH-02,2025-04-01,Home Goods,3454,776,False
WH-02,2025-04-01,Industrial Parts,2763,636,False
WH-02,2025-04-01,Perishables,3259,802,False
WH-03,2025-04-01,Electronics,2978,737,False
WH-03,2025-04-01,Apparel,3186,674,False
WH-03,2025-04-01,Home Goods,4335,995,False
WH-03,2025-04-01,Industrial Parts,3227,783,False
WH-03,2025-04-01,Perishables,2780,652,False
WH-04,2025-04-01,Electronics,5005,1241,False
WH-04,2025-04-01,Apparel,4607,1056,False
WH-04,2025-04-01,Home Goods,4753,1105,False
WH-04,2025-04-01,Industrial Parts,4206,1031,False
WH-04,2025-04-01,Perishables,3340,794,False
WH-05,2025-04-01,Electronics,616,148,False
WH-05,2025-04-01,Apparel,2629,617,False
WH-05,2025-04-01,Home Goods,2805,665,False
WH-05,2025-04-01,Industrial Parts,2289,481,False
WH-05,2025-04-01,Perishables,3174,754,False
WH-06,2025-04-01,Electronics,4652,1120,False
WH-06,2025-04-01,Apparel,1507,383,False
WH-06,2025-04-01,Home Goods,4437,1047,False
WH-06,2025-04-01,Industrial Parts,5062,1225,False
WH-06,2025-04-01,Perishables,3685,894,False
WH-07,2025-04-01,Electronics,1772,433,False
WH-07,2025-04-01,Apparel,2642,655,False
WH-07,2025-04-01,Home Goods,4363,998,False
WH-07,2025-04-01,Industrial Parts,4805,1172,False
WH-07,2025-04-01,Perishables,962,213,False
WH-08,2025-04-01,Electronics,1629,382,False
WH-08,2025-04-01,Apparel,2200,545,False
WH-08,2025-04-01,Home Goods,2231,483,False
WH-08,2025-04-01,Industrial Parts,5106,1195,False
WH-08,2025-04-01,Perishables,4277,972,False
WH-09,2025-04-01,Electronics,765,136,False
WH-09,2025-04-01,Apparel,3154,733,False
WH-09,2025-04-01,Home Goods,3617,917,False
WH-09,2025-04-01,Industrial Parts,3891,941,False
WH-09,2025-04-01,Perishables,4622,1132,False
WH-10,2025-04-01,Electronics,975,252,False
WH-10,2025-04-01,Apparel,4706,1114,False
WH-10,2025-04-01,Home Goods,2243,488,False
WH-10,2025-04-01,Industrial Parts,1591,384,False
WH-10,2025-04-01,Perishables,2947,689,False
WH-11,2025-04-01,Electronics,2379,567,False
WH-11,2025-04-01,Apparel,1129,323,False
WH-11,2025-04-01,Home Goods,4374,1028,False
WH-11,2025-04-01,Industrial Parts,2154,532,False
WH-11,2025-04-01,Perishables,2076,484,False
WH-12,2025-04-01,Electronics,2835,697,False
WH-12,2025-04-01,Apparel,4169,1012,False
WH-12,2025-04-01,Home Goods,1355,245,False
WH-12,2025-04-01,Industrial Parts,4519,1079,False
WH-12,2025-04-01,Perishables,5236,1197,False
