warehouse_id,month,category,stock_units,reorder_point,stockout_flag
WH-11,2024-07-01,Apparel,2780,933,False
WH-11,2024-07-01,Home Goods,1772,1022,False
WH-11,2024-07-01,Industrial Parts,2016,951,False
WH-11,2024-07-01,Perishables,1450,701,False
WH-12,2024-07-01,Electronics,2655,1166,False
WH-12,2024-07-01,Apparel,1020,322,False
WH-12,2024-07-01,Home Goods,722,321,False
WH-12,2024-07-01,Industrial Parts,1108,705,False
WH-12,2024-07-01,Perishables,1089,436,False
WH-01,2024-08-01,Electronics,2114,638,False
WH-01,2024-08-01,Apparel,2580,1223,False
WH-01,2024-08-01,Home Goods,2094,744,False
WH-01,2024-08-01,Industrial Parts,158,771,True
WH-01,2024-08-01,Perishables,1879,501,False
WH-02,2024-08-01,Electronics,2598,1022,False
WH-02,2024-08-01,Apparel,1192,1086,False
WH-02,2024-08-01,Home Goods,418,129,False
WH-02,2024-08-01,Industrial Parts,1320,1002,False
WH-02,2024-08-01,Perishables,707,321,False
WH-03,2024-08-01,Electronics,1275,1199,False
WH-03,2024-08-01,Apparel,2306,648,False
WH-03,2024-08-01,Home Goods,3808,1005,False
WH-03,2024-08-01,Industrial Parts,660,467,False
WH-03,2024-08-01,Perishables,2807,900,False
WH-04,2024-08-01,Electronics,3075,857,False
WH-04,2024-08-01,Apparel,1258,623,False
WH-04,2024-08-01,Home Goods,424,307,False
WH-04,2024-08-01,Industrial Parts,909,261,False
WH-04,2024-08-01,Perishables,470,209,False
WH-05,2024-08-01,Electronics,1451,415,False
WH-05,2024-08-01,Apparel,2246,1131,False
WH-05,2024-08-01,Home Goods,2168,654,False
WH-05,2024-08-01,Industrial Parts,1331,819,False
WH-05,2024-08-01,Perishables,1663,427,False
WH-06,2024-08-01,Electronics,1050,728,False
WH-06,2024-08-01,Apparel,2455,631,False
WH-06,2024-08-01,Home Goods,4699,1226,False
WH-06,2024-08-01,Industrial Parts,1932,1170,False
WH-06,2024-08-01,Perishables,2160,690,False
WH-07,2024-08-01,Electronics,2394,1035,False
WH-07,2024-08-01,Apparel,1777,576,False
WH-07,2024-08-01,Home Goods,697,194,False
WH-07,2024-08-01,Industrial Parts,865,229,False
WH-07,2024-08-01,Perishables,3062,827,False
WH-08,2024-08-01,Electronics,1265,435,False
WH-08,2024-08-01,Apparel,2214,600,False
WH-08,2024-08-01,Home Goods,1648,698,False
WH-08,2024-08-01,Industrial Parts,50,365,True
WH-08,2024-08-01,Perishables,759,347,False
WH-09,2024-08-01,Electronics,1797,667,False
WH-09,2024-08-01,Apparel,526,183,False
WH-09,2024-08-01,Home Goods,2533,980,False
WH-09,2024-08-01,Industrial Parts,411,309,False
WH-09,2024-08-01,Perishables,1398,596,False
WH-10,2024-08-01,Electronics,3084,1035,False
WH-10,2024-08-01,Apparel,896,692,False
WH-10,2024-08-01,Home Goods,3044,900,False
WH-10,2024-08-01,Industrial Parts,715,236,False
WH-10,2024-08-01,Perishables,2306,795,False
WH-11,2024-08-01,Electronics,1167,1140,False
WH-11,2024-08-01,Apparel,1139,341,False
WH-11,2024-08-01,Home Goods,387,275,False
WH-11,2024-08-01,Industrial Parts,3831,971,False
WH-11,2024-08-01,Perishables,1062,346,False
WH-12,2024-08-01,Electronics,1295,777,False
WH-12,2024-08-01,Apparel,52,911,True
WH-12,2024-08-01,Home Goods,1281,358,False
WH-12,2024-08-01,Industrial Parts,1900,1213,False
WH-12,2024-08-01,Perishables,2136,597,False
WH-01,2024-09-01,Electronics,2654,724,False
WH-01,2024-09-01,Apparel,554,398,False
WH-01,2024-09-01,Home Goods,491,255,False
WH-01,2024-09-01,Industrial Parts,516,254,False
WH-01,2024-09-01,Perishables,1709,600,False
WH-02,2024-09-01,Electronics,1287,1166,False
WH-02,2024-09-01,Apparel,163,749,True
WH-02,2024-09-01,Home Goods,1446,1158,False
WH-02,2024-09-01,Industrial Parts,2641,1126,False
WH-02,2024-09-01,Perishables,372,178,False
WH-03,2024-09-01,Electronics,4251,1215,False
WH-03,2024-09-01,Apparel,1058,426,False
WH-03,2024-09-01,Home Goods,2611,708,False
WH-03,2024-09-01,Industrial Parts,2422,832,False
WH-03,2024-09-01,Perishables,17,925,True
WH-04,2024-09-01,Electronics,3722,1109,False
WH-04,2024-09-01,Apparel,1156,775,False
WH-04,2024-09-01,Home Goods,992,833,False
WH-04,2024-09-01,Industrial Parts,965,375,False
WH-04,2024-09-01,Perishables,1320,1237,False
WH-05,2024-09-01,Electronics,571,541,False
WH-05,2024-09-01,Apparel,732,431,False
WH-05,2024-09-01,Home Goods,844,665,False
WH-05,2024-09-01,Industrial Parts,1183,355,False
WH-05,2024-09-01,Perishables,3447,1088,False
WH-06,2024-09-01,Electronics,1023,301,False
WH-06,2024-09-01,Apparel,3697,959,False
WH-06,2024-09-01,Home Goods,1444,704,False
WH-06,2024-09-01,Industrial Parts,556,469,False
WH-06,2024-09-01,Perishables,1036,692,False
WH-07,2024-09-01,Electronics,3554,1004,False
WH-07,2024-09-01,Apparel,3443,934,False
WH-07,2024-09-01,Home Goods,797,452,False
WH-07,2024-09-01,Industrial Parts,1110,305,False
WH-07,2024-09-01,Perishables,1315,378,False
WH-08,2024-09-01,Electronics,1548,1021,False
WH-08,2024-09-01,Apparel,767,586,False
WH-08,2024-09-01,Home Goods,2051,1073,False
WH-08,2024-09-01,Industrial Parts,3079,1188,False
WH-08,2024-09-01,Perishables,141,624,True
WH-09,2024-09-01,Electronics,703,221,False
WH-09,2024-09-01,Apparel,258,145,False
WH-09,2024-09-01,Home Goods,1232,542,False
WH-09,2024-09-01,Industrial Parts,2349,1123,False
WH-09,2024-09-01,Perishables,3464,899,False
WH-10,2024-09-01,Electronics,1529,434,False
WH-10,2024-09-01,Apparel,2315,926,False
WH-10,2024-09-01,Home Goods,1616,888,False
WH-10,2024-09-01,Industrial Parts,1022,886,False
WH-10,2024-09-01,Perishables,2197,601,False
WH-11,2024-09-01,Electronics,629,426,False
WH-11,2024-09-01,Apparel,2289,944,False
WH-11,2024-09-01,Home Goods,912,647,False
WH-11,2024-09-01,Industrial Parts,521,342,False
WH-11,2024-09-01,Perishables,1993,936,False
WH-12,2024-09-01,Electronics,2552,909,False
WH-12,2024-09-01,Apparel,1693,877,False
WH-12,2024-09-01,Home Goods,1941,1018,False
WH-12,2024-09-01,Industrial Parts,2093,984,False
WH-12,2024-09-01,Perishables,3339,844,False
WH-01,2024-10-01,Electronics,2198,694,False
WH-01,2024-10-01,Apparel,3157,1168,False
WH-01,2024-10-01,Home Goods,1866,1005,False
WH-01,2024-10-01,Industrial Parts,468,127,False
WH-01,2024-10-01,Perishables,1021,748,False
WH-02,2024-10-01,Electronics,491,322,False
WH-02,2024-10-01,Apparel,69,240,True
WH-02,2024-10-01,Home Goods,2334,1022,False
WH-02,2024-10-01,Industrial Parts,995,844,False
WH-02,2024-10-01,Perishables,2513,633,False
WH-03,2024-10-01,Electronics,2214,827,False
WH-03,2024-10-01,Apparel,1658,893,False
WH-03,2024-10-01,Home Goods,1833,1101,False
WH-03,2024-10-01,Industrial Parts,290,138,False
WH-03,2024-10-01,Perishables,886,326,False
WH-04,2024-10-01,Electronics,1062,769,False
WH-04,2024-10-01,Apparel,555,178,False
WH-04,2024-10-01,Home Goods,2185,1106,False
WH-04,2024-10-01,Industrial Parts,3470,1127,False
WH-04,2024-10-01,Perishables,3,211,True
WH-05,2024-10-01,Electronics,2690,971,False
WH-05,2024-10-01,Apparel,785,204,False
WH-05,2024-10-01,Home Goods,1812,1190,False
WH-05,2024-10-01,Industrial Parts,3583,1217,False
WH-05,2024-10-01,Perishables,2077,675,False
WH-06,2024-10-01,Electronics,3787,1180,False
WH-06,2024-10-01,Apparel,824,412,False
WH-06,2024-10-01,Home Goods,2332,612,False
WH-06,2024-10-01,Industrial Parts,2666,1080,False
WH-06,2024-10-01,Perishables,1315,364,False
WH-07,2024-10-01,Electronics,548,178,False
WH-07,2024-10-01,Apparel,2426,749,False
WH-07,2024-10-01,Home Goods,2854,867,False
WH-07,2024-10-01,Industrial Parts,861,652,False
WH-07,2024-10-01,Perishables,932,460,False
WH-08,2024-10-01,Electronics,1900,606,False
WH-08,2024-10-01,Apparel,360,155,False
WH-08,2024-10-01,Home Goods,608,186,False
WH-08,2024-10-01,Industrial Parts,959,852,False
WH-08,2024-10-01,Perishables,1091,489,False
WH-09,2024-10-01,Electronics,914,736,False
WH-09,2024-10-01,Apparel,1542,599,False
WH-09,2024-10-01,Home Goods,2252,1114,False
WH-09,2024-10-01,Industrial Parts,1783,532,False
WH-09,2024-10-01,Perishables,1015,537,False
WH-10,2024-10-01,Electronics,3690,965,False
WH-10,2024-10-01,Apparel,1688,711,False
WH-10,2024-10-01,Home Goods,2453,1083,False
WH-10,2024-10-01,Industrial Parts,4173,1075,False
WH-10,2024-10-01,Perishables,3895,1016,False
WH-11,2024-10-01,Electronics,808,228,False
WH-11,2024-10-01,Apparel,940,471,False
WH-11,2024-10-01,Home Goods,755,382,False
WH-11,2024-10-01,Industrial Parts,1465,496,False
WH-11,2024-10-01,Perishables,968,385,False
WH-12,2024-10-01,Electronics,1002,268,False
WH-12,2024-10-01,Apparel,1056,407,False
WH-12,2024-10-01,Home Goods,917,597,False
WH-12,2024-10-01,Industrial Parts,695,461,False
WH-12,2024-10-01,Perishables,591,546,False
WH-01,2024-11-01,Electronics,2070,789,False
WH-01,2024-11-01,Apparel,770,585,False
WH-01,2024-11-01,Home Goods,1121,643,False
WH-01,2024-11-01,Industrial Parts,3251,1027,False
WH-01,2024-11-01,Perishables,1614,990,False
WH-02,2024-11-01,Electronics,2100,1056,False
WH-02,2024-11-01,Apparel,100,466,True
WH-02,2024-11-01,Home Goods,1454,1009,False
WH-02,2024-11-01,Industrial Parts,532,268,False
WH-02,2024-11-01,Perishables,245,162,False
WH-03,2024-11-01,Electronics,1063,781,False
WH-03,2024-11-01,Apparel,250,216,False
WH-03,2024-11-01,Home Goods,3277,1092,False
WH-03,2024-11-01,Industrial Parts,2677,922,False
WH-03,2024-11-01,Perishables,1594,1038,False
WH-04,2024-11-01,Electronics,2767,980,False
WH-04,2024-11-01,Apparel,3857,1166,False
WH-04,2024-11-01,Home Goods,1629,676,False
WH-04,2024-11-01,Industrial Parts,1839,660,False
WH-04,2024-11-01,Perishables,2455,1206,False
WH-05,2024-11-01,Electronics,1855,1031,False
WH-05,2024-11-01,Apparel,984,652,False
WH-05,2024-11-01,Home Goods,552,466,False
WH-05,2024-11-01,Industrial Parts,612,206,False
WH-05,2024-11-01,Perishables,709,214,False
WH-06,2024-11-01,Electronics,424,363,False
WH-06,2024-11-01,Apparel,2285,778,False
WH-06,2024-11-01,Home Goods,2521,799,False
WH-06,2024-11-01,Industrial Parts,1274,1193,False
WH-06,2024-11-01,Perishables,962,256,False
WH-07,2024-11-01,Electronics,2092,1103,False
WH-07,2024-11-01,Apparel,1542,609,False
WH-07,2024-11-01,Home Goods,2895,802,False
WH-07,2024-11-01,Industrial Parts,1041,820,False
WH-07,2024-11-01,Perishables,2286,1119,False
WH-08,2024-11-01,Electronics,1570,783,False
WH-08,2024-11-01,Apparel,985,593,False
WH-08,2024-11-01,Home Goods,489,151,False
WH-08,2024-11-01,Industrial Parts,1703,1031,False
WH-08,2024-11-01,Perishables,261,151,False
WH-09,2024-11-01,Electronics,2264,617,False
WH-09,2024-11-01,Apparel,1778,949,False
WH-09,2024-11-01,Home Goods,1237,346,False
WH-09,2024-11-01,Industrial Parts,81,754,True
WH-09,2024-11-01,Perishables,1798,1120,False
WH-10,2024-11-01,Electronics,1167,862,False
WH-10,2024-11-01,Apparel,2085,1242,False
WH-10,2024-11-01,Home Goods,2163,931,False
WH-10,2024-11-01,Industrial Parts,738,315,False
WH-10,2024-11-01,Perishables,385,135,False
WH-11,2024-11-01,Electronics,1636,1172,False
WH-11,2024-11-01,Apparel,1221,1161,False
WH-11,2024-11-01,Home Goods,574,278,False
WH-11,2024-11-01,Industrial Parts,942,286,False
WH-11,2024-11-01,Perishables,120,970,True
WH-12,2024-11-01,Electronics,139,1081,True
WH-12,2024-11-01,Apparel,884,483,False
WH-12,2024-11-01,Home Goods,1018,972,False
WH-12,2024-11-01,Industrial Parts,2872,770,False
WH-12,2024-11-01,Perishables,1873,656,False
WH-01,2024-12-01,Electronics,1183,1132,False
WH-01,2024-12-01,Apparel,1611,433,False
WH-01,2024-12-01,Home Goods,691,183,False
WH-01,2024-12-01,Industrial Parts,2621,1114,False
WH-01,2024-12-01,Perishables,2668,1216,False
WH-02,2024-12-01,Electronics,580,384,False
WH-02,2024-12-01,Apparel,2949,1235,False
WH-02,2024-12-01,Home Goods,1463,672,False
WH-02,2024-12-01,Industrial Parts,439,323,False
WH-02,2024-12-01,Perishables,2774,1146,False
WH-03,2024-12-01,Electronics,1065,484,False
WH-03,2024-12-01,Apparel,96,573,True
WH-03,2024-12-01,Home Goods,1179,697,False
WH-03,2024-12-01,Industrial Parts,2440,1079,False
WH-03,2024-12-01,Perishables,1050,855,False
WH-04,2024-12-01,Electronics,2562,879,False
WH-04,2024-12-01,Apparel,402,267,False
WH-04,2024-12-01,Home Goods,39,230,True
WH-04,2024-12-01,Industrial Parts,1990,740,False
WH-04,2024-12-01,Perishables,92,720,True
WH-05,2024-12-01,Electronics,2573,940,False
WH-05,2024-12-01,Apparel,1159,1127,False
WH-05,2024-12-01,Home Goods,1767,593,False
WH-05,2024-12-01,Industrial Parts,1782,569,False
WH-05,2024-12-01,Perishables,1253,516,False
WH-06,2024-12-01,Electronics,438,232,False
WH-06,2024-12-01,Apparel,495,265,False
WH-06,2024-12-01,Home Goods,1585,458,False
WH-06,2024-12-01,Industrial Parts,672,261,False
WH-06,2024-12-01,Perishables,133,1106,True
WH-07,2024-12-01,Electronics,1017,359,False
WH-07,2024-12-01,Apparel,1698,1078,False
WH-07,2024-12-01,Home Goods,3322,833,False
WH-07,2024-12-01,Industrial Parts,2560,685,False
WH-07,2024-12-01,Perishables,1991,516,False
WH-08,2024-12-01,Electronics,339,301,False
WH-08,2024-12-01,Apparel,1431,410,False
WH-08,2024-12-01,Home Goods,918,874,False
WH-08,2024-12-01,Industrial Parts,2184,823,False
WH-08,2024-12-01,Perishables,32,263,True
WH-09,2024-12-01,Electronics,901,516,False
WH-09,2024-12-01,Apparel,67,329,True
WH-09,2024-12-01,Home Goods,216,190,False
WH-09,2024-12-01,Industrial Parts,1688,591,False
WH-09,2024-12-01,Perishables,277,1096,True
WH-10,2024-12-01,Electronics,1604,434,False
WH-10,2024-12-01,Apparel,492,484,False
WH-10,2024-12-01,Home Goods,1208,1180,False
WH-10,2024-12-01,Industrial Parts,3157,846,False
WH-10,2024-12-01,Perishables,948,374,False
WH-11,2024-12-01,Electronics,1634,864,False
WH-11,2024-12-01,Apparel,3321,858,False
WH-11,2024-12-01,Home Goods,2570,1049,False
WH-11,2024-12-01,Industrial Parts,431,181,False
WH-11,2024-12-01,Perishables,33,387,True
WH-12,2024-12-01,Electronics,2124,1036,False
WH-12,2024-12-01,Apparel,1251,369,False
WH-12,2024-12-01,Home Goods,3721,1153,False
WH-12,2024-12-01,Industrial Parts,3679,1064,False
WH-12,2024-12-01,Perishables,253,1086,True
WH-01,2025-01-01,Electronics,444,182,False
WH-01,2025-01-01,Apparel,1398,871,False
WH-01,2025-01-01,Home Goods,531,324,False
WH-01,2025-01-01,Industrial Parts,856,231,False
WH-01,2025-01-01,Perishables,665,500,False
WH-02,2025-01-01,Electronics,2547,744,False
WH-02,2025-01-01,Apparel,1502,1212,False
WH-02,2025-01-01,Home Goods,820,337,False
WH-02,2025-01-01,Industrial Parts,3245,895,False
WH-02,2025-01-01,Perishables,1622,473,False
WH-03,2025-01-01,Electronics,23,332,True
WH-03,2025-01-01,Apparel,844,414,False
WH-03,2025-01-01,Home Goods,2327,709,False
WH-03,2025-01-01,Industrial Parts,1862,725,False
WH-03,2025-01-01,Perishables,4043,1046,False
WH-04,2025-01-01,Electronics,4358,1097,False
WH-04,2025-01-01,Apparel,2396,930,False
WH-04,2025-01-01,Home Goods,446,357,False
WH-04,2025-01-01,Industrial Parts,3078,1035,False
WH-04,2025-01-01,Perishables,1315,440,False
WH-05,2025-01-01,Electronics,696,266,False
WH-05,2025-01-01,Apparel,1732,445,False
WH-05,2025-01-01,Home Goods,1677,627,False
WH-05,2025-01-01,Industrial Parts,1412,838,False
WH-05,2025-01-01,Perishables,2005,967,False
WH-06,2025-01-01,Electronics,1747,935,False
WH-06,2025-01-01,Apparel,2834,986,False
WH-06,2025-01-01,Home Goods,1850,598,False
WH-06,2025-01-01,Industrial Parts,2868,986,False
WH-06,2025-01-01,Perishables,60,606,True
WH-07,2025-01-01,Electronics,412,245,False
WH-07,2025-01-01,Apparel,667,208,False
WH-07,2025-01-01,Home Goods,2914,809,False
WH-07,2025-01-01,Industrial Parts,2243,1148,False
WH-07,2025-01-01,Perishables,1211,1175,False
WH-08,2025-01-01,Electronics,1622,679,False
WH-08,2025-01-01,Apparel,304,291,False
WH-08,2025-01-01,Home Goods,2617,882,False
WH-08,2025-01-01,Industrial Parts,2122,1223,False
WH-08,2025-01-01,Perishables,41,147,True
WH-09,2025-01-01,Electronics,1785,841,False
WH-09,2025-01-01,Apparel,313,1053,True
WH-09,2025-01-01,Home Goods,514,443,False
WH-09,2025-01-01,Industrial Parts,2905,954,False
WH-09,2025-01-01,Perishables,2644,947,False
WH-10,2025-01-01,Electronics,1306,364,False
WH-10,2025-01-01,Apparel,2594,724,False
WH-10,2025-01-01,Home Goods,1832,525,False
WH-10,2025-01-01,Industrial Parts,2401,610,False
WH-10,2025-01-01,Perishables,1137,482,False
WH-11,2025-01-01,Electronics,347,288,False
WH-11,2025-01-01,Apparel,1371,1030,False
WH-11,2025-01-01,Home Goods,2189,860,False
WH-11,2025-01-01,Industrial Parts,341,152,False
WH-11,2025-01-01,Perishables,630,414,False
WH-12,2025-01-01,Electronics,2379,627,False
WH-12,2025-01-01,Apparel,813,462,False
WH-12,2025-01-01,Home Goods,4697,1218,False
WH-12,2025-01-01,Industrial Parts,1739,1216,False
WH-12,2025-01-01,Perishables,645,309,False
WH-01,2025-02-01,Electronics,3507,1084,False
WH-01,2025-02-01,Apparel,1198,663,False
WH-01,2025-02-01,Home Goods,617,491,False
WH-01,2025-02-01,Industrial Parts,1209,640,False
WH-01,2025-02-01,Perishables,147,794,True
WH-02,2025-02-01,Electronics,2317,947,False
WH-02,2025-02-01,Apparel,2188,915,False
WH-02,2025-02-01,Home Goods,4622,1215,False
WH-02,2025-02-01,Industrial Parts,882,644,False
WH-02,2025-02-01,Perishables,550,172,False
WH-03,2025-02-01,Electronics,1338,362,False
WH-03,2025-02-01,Apparel,1177,535,False
WH-03,2025-02-01,Home Goods,795,469,False
WH-03,2025-02-01,Industrial Parts,3685,1077,False
WH-03,2025-02-01,Perishables,3220,1086,False
WH-04,2025-02-01,Electronics,1781,446,False
WH-04,2025-02-01,Apparel,2141,782,False
WH-04,2025-02-01,Home Goods,553,177,False
WH-04,2025-02-01,Industrial Parts,2663,710,False
WH-04,2025-02-01,Perishables,1807,606,False
WH-05,2025-02-01,Electronics,2675,788,False
WH-05,2025-02-01,Apparel,1181,644,False
WH-05,2025-02-01,Home Goods,3174,1052,False
WH-05,2025-02-01,Industrial Parts,1170,856,False
WH-05,2025-02-01,Perishables,1837,743,False
WH-06,2025-02-01,Electronics,1876,1156,False
WH-06,2025-02-01,Apparel,1617,1069,False
WH-06,2025-02-01,Home Goods,3194,1122,False
WH-06,2025-02-01,Industrial Parts,877,723,False
WH-06,2025-02-01,Perishables,21,156,True
WH-07,2025-02-01,Electronics,1267,447,False
WH-07,2025-02-01,Apparel,549,338,False
WH-07,2025-02-01,Home Goods,2901,949,False
WH-07,2025-02-01,Industrial Parts,4354,1126,False
WH-07,2025-02-01,Perishables,869,854,False
WH-08,2025-02-01,Electronics,686,226,False
WH-08,2025-02-01,Apparel,532,185,False
WH-08,2025-02-01,Home Goods,860,266,False
WH-08,2025-02-01,Industrial Parts,1428,428,False
WH-08,2025-02-01,Perishables,1372,1057,False
WH-09,2025-02-01,Electronics,2449,1054,False
WH-09,2025-02-01,Apparel,963,296,False
WH-09,2025-02-01,Home Goods,817,346,False
WH-09,2025-02-01,Industrial Parts,443,178,False
WH-09,2025-02-01,Perishables,377,222,False
WH-10,2025-02-01,Electronics,930,827,False
WH-10,2025-02-01,Apparel,1506,1005,False
WH-10,2025-02-01,Home Goods,1364,573,False
WH-10,2025-02-01,Industrial Parts,2846,745,False
WH-10,2025-02-01,Perishables,3574,1049,False
WH-11,2025-02-01,Electronics,1336,645,False
WH-11,2025-02-01,Apparel,501,142,False
WH-11,2025-02-01,Home Goods,379,282,False
WH-11,2025-02-01,Industrial Parts,2941,1224,False
WH-11,2025-02-01,Perishables,38,879,True
WH-12,2025-02-01,Electronics,1111,706,False
WH-12,2025-02-01,Apparel,1860,645,False
WH-12,2025-02-01,Home Goods,4190,1089,False
WH-12,2025-02-01,Industrial Parts,1037,477,False
WH-12,2025-02-01,Perishables,819,599,False
WH-01,2025-03-01,Electronics,744,231,False
WH-01,2025-03-01,Apparel,374,193,False
WH-01,2025-03-01,Home Goods,2755,1182,False
WH-01,2025-03-01,Industrial Parts,2460,927,False
WH-01,2025-03-01,Perishables,1401,774,False
WH-02,2025-03-01,Electronics,1457,436,False
WH-02,2025-03-01,Apparel,2178,912,False
WH-02,2025-03-01,Home Goods,2773,1218,False
WH-02,2025-03-01,Industrial Parts,3875,1119,False
WH-02,2025-03-01,Perishables,2125,841,False
WH-03,2025-03-01,Electronics,1047,314,False
WH-03,2025-03-01,Apparel,39,971,True
WH-03,2025-03-01,Home Goods,2254,609,False
WH-03,2025-03-01,Industrial Parts,1430,653,False
WH-03,2025-03-01,Perishables,1785,739,False
WH-04,2025-03-01,Electronics,1836,752,False
WH-04,2025-03-01,Apparel,1219,368,False
WH-04,2025-03-01,Home Goods,1072,276,False
WH-04,2025-03-01,Industrial Parts,1340,672,False
WH-04,2025-03-01,Perishables,241,170,False
WH-05,2025-03-01,Electronics,3269,1019,False
WH-05,2025-03-01,Apparel,3200,1080,False
WH-05,2025-03-01,Home Goods,1036,369,False
WH-05,2025-03-01,Industrial Parts,680,333,False
WH-05,2025-03-01,Perishables,1657,910,False
WH-06,2025-03-01,Electronics,620,484,False
WH-06,2025-03-01,Apparel,812,693,False
WH-06,2025-03-01,Home Goods,2927,833,False
WH-06,2025-03-01,Industrial Parts,1907,938,False
WH-06,2025-03-01,Perishables,356,312,False
WH-07,2025-03-01,Electronics,2456,844,False
WH-07,2025-03-01,Apparel,970,365,False
WH-07,2025-03-01,Home Goods,1876,802,False
WH-07,2025-03-01,Industrial Parts,2194,577,False
WH-07,2025-03-01,Perishables,1579,743,False
WH-08,2025-03-01,Electronics,1220,616,False
WH-08,2025-03-01,Apparel,1252,643,False
WH-08,2025-03-01,Home Goods,293,173,False
WH-08,2025-03-01,Industrial Parts,1347,732,False
WH-08,2025-03-01,Perishables,927,248,False
WH-09,2025-03-01,Electronics,927,496,False
WH-09,2025-03-01,Apparel,2653,869,False
WH-09,2025-03-01,Home Goods,3279,1140,False
WH-09,2025-03-01,Industrial Parts,698,482,False
WH-09,2025-03-01,Perishables,491,163,False
WH-10,2025-03-01,Electronics,477,169,False
WH-10,2025-03-01,Apparel,1799,1188,False
WH-10,2025-03-01,Home Goods,656,173,False
WH-10,2025-03-01,Industrial Parts,2338,670,False
WH-10,2025-03-01,Perishables,1214,520,False
WH-11,2025-03-01,Electronics,1912,812,False
WH-11,2025-03-01,Apparel,993,324,False
WH-11,2025-03-01,Home Goods,4715,1195,False
WH-11,2025-03-01,Industrial Parts,1337,666,False
WH-11,2025-03-01,Perishables,184,173,False
WH-12,2025-03-01,Electronics,1541,1225,False
WH-12,2025-03-01,Apparel,1240,318,False
WH-12,2025-03-01,Home Goods,533,263,False
WH-12,2025-03-01,Industrial Parts,631,237,False
WH-12,2025-03-01,Perishables,476,366,False
WH-01,2025-04-01,Electronics,3268,1114,False
WH-01,2025-04-01,Apparel,1360,691,False
WH-01,2025-04-01,Home Goods,955,272,False
WH-01,2025-04-01,Industrial Parts,780,395,False
WH-01,2025-04-01,Perishables,1448,609,False
WH-02,2025-04-01,Electronics,1369,408,False
WH-02,2025-04-01,Apparel,2103,917,False
WH-02,2025-04-01,Home Goods,1577,505,False
WH-02,2025-04-01,Industrial Parts,1678,477,False
WH-02,2025-04-01,Perishables,1619,538,False
WH-03,2025-04-01,Electronics,833,254,False
WH-03,2025-04-01,Apparel,1200,409,False
WH-03,2025-04-01,Home Goods,2018,1064,False
WH-03,2025-04-01,Industrial Parts,594,288,False
WH-03,2025-04-01,Perishables,12,1167,True
WH-04,2025-04-01,Electronics,1193,794,False
WH-04,2025-04-01,Apparel,1265,466,False
WH-04,2025-04-01,Home Goods,1862,804,False
WH-04,2025-04-01,Industrial Parts,3729,1069,False
WH-04,2025-04-01,Perishables,3294,1117,False
WH-05,2025-04-01,Electronics,3360,1087,False
WH-05,2025-04-01,Apparel,1337,638,False
WH-05,2025-04-01,Home Goods,2443,702,False
WH-05,2025-04-01,Industrial Parts,1506,704,False
WH-05,2025-04-01,Perishables,1566,1026,False
WH-06,2025-04-01,Electronics,2493,1142,False
WH-06,2025-04-01,Apparel,867,850,False
WH-06,2025-04-01,Home Goods,2354,1167,False
WH-06,2025-04-01,Industrial Parts,1513,402,False
WH-06,2025-04-01,Perishables,440,174,False
WH-07,2025-04-01,Electronics,1340,534,False
WH-07,2025-04-01,Apparel,2230,566,False
WH-07,2025-04-01,Home Goods,416,410,False
WH-07,2025-04-01,Industrial Parts,1207,614,False
WH-07,2025-04-01,Perishables,710,705,False
WH-08,2025-04-01,Electronics,1751,777,False
WH-08,2025-04-01,Apparel,1238,377,False
WH-08,2025-04-01,Home Goods,371,234,False
WH-08,2025-04-01,Industrial Parts,3451,867,False
WH-08,2025-04-01,Perishables,1065,865,False
WH-09,2025-04-01,Electronics,1823,988,False
WH-09,2025-04-01,Apparel,2397,669,False
WH-09,2025-04-01,Home Goods,1477,550,False
WH-09,2025-04-01,Industrial Parts,3095,800,False
WH-09,2025-04-01,Perishables,2027,696,False
WH-10,2025-04-01,Electronics,1615,953,False
WH-10,2025-04-01,Apparel,1039,353,False
WH-10,2025-04-01,Home Goods,1921,540,False
WH-10,2025-04-01,Industrial Parts,2045,821,False
WH-10,2025-04-01,Perishables,1163,732,False
WH-11,2025-04-01,Electronics,1209,456,False
WH-11,2025-04-01,Apparel,4534,1136,False
WH-11,2025-04-01,Home Goods,1506,826,False
WH-11,2025-04-01,Industrial Parts,370,273,False
WH-11,2025-04-01,Perishables,1339,353,False
WH-12,2025-04-01,Electronics,887,293,False
WH-12,2025-04-01,Apparel,3363,969,False
WH-12,2025-04-01,Home Goods,782,323,False
WH-12,2025-04-01,Industrial Parts,954,547,False
WH-12,2025-04-01,Perishables,1486,441,False
WH-01,2025-05-01,Electronics,1855,476,False
WH-01,2025-05-01,Apparel,2279,650,False
WH-01,2025-05-01,Home Goods,1893,764,False
WH-01,2025-05-01,Industrial Parts,2597,1221,False
WH-01,2025-05-01,Perishables,62,435,True
WH-02,2025-05-01,Electronics,1441,1247,False
WH-02,2025-05-01,Apparel,1748,539,False
WH-02,2025-05-01,Home Goods,766,241,False
WH-02,2025-05-01,Industrial Parts,1622,493,False
WH-02,2025-05-01,Perishables,1276,853,False
WH-03,2025-05-01,Electronics,2767,787,False
WH-03,2025-05-01,Apparel,1340,999,False
WH-03,2025-05-01,Home Goods,799,715,False
WH-03,2025-05-01,Industrial Parts,2160,580,False
WH-03,2025-05-01,Perishables,829,229,False
WH-04,2025-05-01,Electronics,3486,1049,False
WH-04,2025-05-01,Apparel,565,359,False
